Reference Number,Supplier Name,Value,Purchase Order Date,Description of Goods or Services,Local Authority Department
PO00059394,HILTON ABBEY LTD,"33,000.00",25/06/2018,"DRES Ref: 15982. Eltham Crematorium, SE9  - To carry out various improvements and repairs as described in the schedule of works and as per letter quote 4th June 2018 revised in your email dated 6th June 2018. RAMS to be provided and approved prior to start of works on site, pre-contract meeting to be arranged following receipt of order. Form of contract will be the JCT minor works building contract 2016 edition. Please liaise with Contract Administrator.Req dated 6.6.18",Planned Maintenance
PO00059394,HILTON ABBEY LTD,"40,946.00",25/06/2018,"DRES Ref: 15982. Eltham Crematorium, SE9  - To carry out various improvements and repairs as described in the schedule of works and as per letter quote 4th June 2018 revised in your email dated 6th June 2018. RAMS to be provided and approved prior to start of works on site, pre-contract meeting to be arranged following receipt of order. Form of contract will be the JCT minor works building contract 2016 edition. Please liaise with Contract Administrator.Req dated 6.6.18",Planned Maintenance
PO00059395,ENGLISH HERITAGE TRUST,"31,000.00",25/06/2018,"Contract ref: DN347049. DRES Ref: 16062. North & South Depots Rangers House, Chesterfield Walk - Rent for period 01/10/2017 - 30/09/2018 as per invoice 000042010.Req dated 8.6.18",Comm Safety and Environment
PO00059396,CHP MANAGEMENT LTD,"241,860.00",25/06/2018,"Contract code: ecm_42835. DRES Ref: 16015. Unit 1-8 Thistlebrook Ind Estate - Quarterly rent in advance for periods covering June to Sept 2018 / Sept - Dec 2018 and Dec 2018 - Mar 2019.Req dated 8.6.18",Regeneration Enterprise and Sk
PO00059397,LIDOKA ESTATES LTD,"120,000.00",25/06/2018,"Contract code: ecm_36762. DRES Ref: 16004. Boord Street / Grenfell Street - Rent on lorry park site, covering three quarters Jun to Sept / Sept to Dec 2018 / Dec 2018 to Mar 2019.Req dated 4.6.18",Regeneration Enterprise and Sk
PO00059398,BARNARDO SERVICES LTD,"50,000.00",25/06/2018,"Contract code: ecm_38459. Payment for Independent Visitor Service - Extension of contract 1 April 2018 - 31 March 2019.Req dated 6.6.18",Childrens Services
PO00059399,BARNARDO SERVICES LTD,"30,000.00",25/06/2018,"Contract code: ecm_38458. Payment for: Looked after children advocacy service - Extension of contract 1 April 2018 - 31 March 2019.Req dated 6.6.18",Childrens Services
PO00059400,MILTON PROPERTY INVESTMENTS LTD,"30,859.65",25/06/2018,"Contract code: ecm_36716. DRES Ref: 16003. Unit 4, Birchmere Business Park - Quarterly rent in advance covering Jun - Sept 2018, Sept - Dec 2018 and Dec - Mar 2019.Req dated 5.6.18",Comm Safety and Environment
PO00059401,OPENVIEW SECURITY SOLUTIONS LTD,"80,000.00",25/06/2018,"Contract code: ecm_37938. Year 4 of contract 2610/SPS0935 call-out maintenance repair works boroughwide 24/7 monitored CCTV and associated systems, HRA budget figure plus projected indexation, year 4 commencing on 01/07/2018. Final contract value indicative to quantity of orders raised.Req dated 11.6.18",Housing Services HRA
PO00059402,BLOOM PROCUREMENT SERVICES LIMITED,"51,012.19",25/06/2018,"DRES Ref: 16032. Provision of specialist procurement services for CPPM multi-disciplinary consultancy framework and OSM manufacture and multi-disciplinary consultant for LANB future rounds in accordance with Bloom works order /project PR008310 DRES Procurement.Req dated 6.6.18",Capital Housing Revenue Acc
PO00059403,BLOOM PROCUREMENT SERVICES LIMITED,"25,678.41",25/06/2018,"DRES Ref: 16031. Provision of specialist procurement services for renewal of facilities services contracts in accordance with Bloom works order / project PR008310 DRES Procurement.Req dated 6.6.18",Regeneration Enterprise and Sk
PO00059415,KPR MIDLINK LTD,"7,931.50",26/06/2018,"Purchase of a New Replacement Payment Kiosk 5,950 - Installation and Configuration 595 - License & maintenance 1 Year 2271.19 - Training 750.00 & Move Kiosk From Lombard Square to Eltham 690.00 less 2573.69 Licence and maintenance already paid for existing Kiosk - 1 new Plinth 249.00RP04278",Chief Executives
PO00059426,DANIEL WATNEY LLP,"8,500.00",26/06/2018,"DRES Ref: 16075. Ongoing strategic advice on the outstanding planning conditions including input into the necessary discussions with Knight Dragon, BAM and the other relevant parties;Attendance at 4 meetings to cover attendance at meetings with Knight Dragon, RBG Planning / Highways and also with the client team;Overseeing the preparation, submission and negotiation of the necessary applications to discharge the planning conditions as well as formally amend / remove other conditions through Section 73 (minor material amendment) or section 96a (non-material amendment) planning applications.Req dated 13.6.18",Modernisation
PO00059427,BLAKENEY LEIGH LIMITED,"9,520.00",26/06/2018,"DRES Ref 16076 Abbey Wood library - refurbishment. To provide full professional service including principle designer, building surveying, quantity surveying, clerk of works and contract administration.Req dated 12.6.18",Capital Housing Revenue Acc
PO00059439,BYTES SOFTWARE SERVICES LTD,"14,480.00",26/06/2018,"Quote no. 527728 - essential 12 months renewal for Enterprise Vault email mgmt (annual maintenance renewal 3.4.18 - 2.4.19). Qyt 4000rp05469",Chief Executives
PO00059440,SOUTHPARK HEATING SERVICES LIMITED,"26,831.00",26/06/2018,"DRES Ref: 16151. Woolwich Centre - To replace one boiler.Req dated 21.6.18",Regeneration Enterprise and Sk
PO00059441,PUBLIC I GROUP LTD,"27,924.00",26/06/2018,"DRES Ref: 16146. Webcasting services agreement from 30th June 2018 - 29th June 2021.1 x Fixed F750 webcasting encoder1 x Connect webcasting license30 Hours of hosted content per annum6 month archiver period on all contentLive meeting monitoring and supportReq dated 21.6.18",Regeneration Enterprise and Sk
PO00059442,JONES LANG LA SALLE,"24,097.53",26/06/2018,"DRES Ref: 16079. Units 221-224 Ferranti Close and 2nd / 3rd Floor, Bowater Road Westminster Industrial Estate , premises let to RBG by the Co-operative Insurance Society Ltd for a term of 35 years from July 1977 and March 1978 respectively.Included within the lease, was an obligation for RBG to pay the landlord a yearly service charge in reimbursement of the cost incurred in providing services common to all tenants on the estate.In October 2011, RBG purchased the freehold interesin Ferranti Close that is today the UTC University Techincal College. The lease in respect of the second floor, Bowater Road expired and the premisese handed back in September 2012.A balancing excess service charge in the 35,243.83 relating to the period the lease contracts were in place is now a subject of claim. The landlord demanded payment previously but this was challenged as it was considered excessive. Legal advised that statute of limitation does not apply to this debt and therefore the charge should be paid.However V&E has negotiated a reduced payment of 24,097.53 inclusive of VAT.As per application for payment (Demand No 2120-816382/P)Req dated 13.6.18",Regeneration Enterprise and Sk
PO00059443,BEACON GROUP LIMITED,"35,944.60",26/06/2018,"Woodlands Grove and Sam Manners House - To cover the cost of supplying and delivering fuel oil for 11 weeks resulting from serious breakdown of the heating system at a short notice as per quote M6239 and M6287.Req dated 18.6.18",NS Heating and Lighting
PO00059444,BEACON GROUP LIMITED,"10,091.50",26/06/2018,"Woodlands Grove and Sam Manners House - To cover the cost of 11 weeks hiring the packed oil plant room resulting from serious breakdown of the heating system at a short notice.Req dated 18.6.18",Housing Services HRA
PO00059453,CHESTNUT PRODUCTS LTD,"6,509.24",26/06/2018,"DRES Ref: 16094. Erwood Road SE3 To take down and clear existing damaged closeboard fencing and replace with 15 metres x 1.8 m high close board fencing as per quote ref RGB3444DReq dated 15.6.18",Childrens Services
PO00059455,NEIL TOMLINSON ARCHITECTS LTD,"5,380.00",26/06/2018,"DRES Ref: 16077. Provision of architectural services for the migration of RGHT from building 41 Royal Arsenal to 15 / 16 anchorage point including works to divide the unit as appropriate 3880 as per quote dated 24th May 18 and provisional allowance of 1500 to be expended only if and as instructed under authorised PMI by RBG PM.Req dated 13.6.18",Priority Investment Programme
PO00059466,VIPAUK LTD,"5,590.00",27/06/2018,"2 x HD Street Scene Cameras @ 2795 + Vat1 x Training package",Comm Safety and Environment
PO00059471,LEGRAND ELECTRIC LTD T/AS TYNETEC,"5,326.00",27/06/2018,"50 x ZSA500/5 Tynetec reach alarms in colour black (pre-programmed to BS8521 protocol) with 5 years warranty with all shipping costs including warranty collection and return shipping costs paid by Tynetec. 106.52 eachReq dated 25.6.18",Health and Adult Services
PO00059472,NEW COURT CHAMBERS,"8,637.00",27/06/2018,"New Court Chambers - Group advocacy fees 28/05 - 01/06 as per invoice number 030Req dated 21.6.18",Chief Executives
PO00059489,ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"7,650.00",27/06/2018,"Contract code ecm 44511600 x 140 litre complete bins @ 12.75 April 18 to March 19ESPO Framework 860 issue No 1 Refuse and Recycling Products",Comm Safety and Environment
PO00059522,WATES LIVING SPACE(MAINTENANCE) LTD,"120,000.00",28/06/2018,"Contract ref: DN346836 / ecm_38678. Scaffold hire for Samuel Street.Req dated 20.6.18",Recoverable Works
PO00059523,NEW COURT CHAMBERS,"19,935.55",28/06/2018,New court chambers - Group advocacy fees 04/06 - 15/06 as per invoice number 031.,Chief Executives
PO00059523,NEW COURT CHAMBERS,342.00,28/06/2018,"Non Vatable fees Previously missed when order was originally raisedReq dated 27.6.18",Chief Executives
PO00059524,HENNESSEY LTD,"11,186.96",28/06/2018,"Refurbishment of garage numbers 37,40,43 and 59 following asbestos and rubbish removal.Req dated 26.6.18",Capital Housing Revenue Acc
PO00059525,AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,"25,989.00",28/06/2018,"DRES Ref: 16120. Spray Street Project - Carry out the equalities impact assessment work.Previously raised on PO00057749 under the incorrect supplier numberReq dated 18.6.18",Regeneration Enterprise and Sk
PO00059526,BINNS FENCING LIMITED,"158,914.00",28/06/2018,"Contract Ref: TBA. DRES Ref: 16036. Nathan Way - Contract sum for winning tender to remove existing delapidated fence and supply and install new roadside fencing and vehicle gate Req dated 17.5.18",Other General Fund
PO00059527,CARPET CORNER,"1,255.00",28/06/2018,supply and fit carpets to: William Barefoot Drive,NS General Fund
PO00059527,CARPET CORNER,"1,040.00",28/06/2018,Carneke Gardens,NS General Fund
PO00059527,CARPET CORNER,650.00,28/06/2018, Kellaway Road,NS General Fund
PO00059527,CARPET CORNER,270.00,28/06/2018, Dursley Close,NS General Fund
PO00059527,CARPET CORNER,670.00,28/06/2018, Parkdale Road,NS General Fund
PO00059527,CARPET CORNER,860.00,28/06/2018,The Vista,NS General Fund
PO00059527,CARPET CORNER,"1,180.00",28/06/2018, Leas Dale,NS General Fund
PO00059527,CARPET CORNER,"1,020.00",28/06/2018, Eltham Palace Road,NS General Fund
PO00059527,CARPET CORNER,970.00,28/06/2018, Holburne Road,NS General Fund
PO00059527,CARPET CORNER,630.00,28/06/2018, Kingsground,NS General Fund
PO00059527,CARPET CORNER,770.00,28/06/2018, Kingsground,NS General Fund
PO00059527,CARPET CORNER,390.00,28/06/2018, Fairthorn,NS General Fund
PO00059527,CARPET CORNER,"1,190.00",28/06/2018, Leverholme Gardens,NS General Fund
PO00059527,CARPET CORNER,"1,070.00",28/06/2018, Roydene,NS General Fund
PO00059527,CARPET CORNER,865.00,28/06/2018, Hevercroft,NS General Fund
PO00059527,CARPET CORNER,"1,180.00",28/06/2018, Buckler Gardens,NS General Fund
PO00059527,CARPET CORNER,"1,240.00",28/06/2018, Aldeburgh,NS General Fund
PO00059527,CARPET CORNER,"1,590.00",28/06/2018, Sidcup Road,NS General Fund
PO00059527,CARPET CORNER,"1,160.00",28/06/2018, Sidcup,NS General Fund
PO00059527,CARPET CORNER,"1,280.00",28/06/2018, Paget Rise,NS General Fund
PO00059527,CARPET CORNER,"1,330.00",28/06/2018, Wernbrook,NS General Fund
PO00059527,CARPET CORNER,555.00,28/06/2018, Kirkham,NS General Fund
PO00059527,CARPET CORNER,"1,150.00",28/06/2018, Sidcup,NS General Fund
PO00059527,CARPET CORNER,"1,140.00",28/06/2018,"Footscray Roadreq date 27.6.18",NS General Fund
PO00059528,P & R INSTALLATION CO LTD,"600,000.00",28/06/2018,"Contract ref: DN346960 / ecm_37473. Housing repairs framework - Planned properties (Lot 5) Year 3 For the financial year 2018/2019Year 1 - PO00041955Year 2 - PO00051125Req dated 21.6.18",Housing Services HRA
PO00059529,P & R INSTALLATION CO LTD,"700,000.00",28/06/2018,"Contract ref: DN346960 / ecm_37473. Housing repairs framework - Reactive repairs to void properties (Lot 5) Year 3.For the financial year 2018/2019.Year 1 - PO00041959Year 2 - PO00051123Req dated 18.6.18",Housing Services HRA
PO00059530,P & R INSTALLATION CO LTD,"300,000.00",28/06/2018,"Contract ref: DN346960 / ecm_37473. Housing repairs framework - Reactive repairs to occupied properties (Lot 5) Year 3. For the financial year 2018/2019.Year 1 - PO00041958Year 2 - PO00051124Req dated 18.6.18",Housing Services HRA
PO00059531,ARCADIS CONSULTING UK LIMITED,"64,921.00",28/06/2018,"Contract ref: DN349519. DRES Ref: 15304. Provision of design services for the feasibility stage of the Plumstead Station - Public realm improvements project.Req dated 26.3.18",Transportation Schemes
PO00059538,STEER DAVIS GLEAVE,"8,100.00",29/06/2018,"DRES Ref 16126. Design services (modelling support) for A206 Bereford Street / Woolwich New Road crossing and junction improvement.Req dated 20.6.18",Transportation Schemes
PO00059540,DRAINLINE SOUTHERN LIMITED,"9,170.00",29/06/2018,"Bracondale Road - Based on 5 days for combi unit, 50 ton disposal, 1 x mini digger and 1 x confined space equipment to clear culvert silt trap as per quote Q271-062818IGReq dated 29.6.18",Housing Services HRA
,,"29,428,237.71",,,
